,Unnamed: 0,user_id,project_id,title,adult_content,description,instructions_flag,requester_id,requester_trusted_flag,project_stat,avg_money_hourly,moneyMed,moneyTop10,moneyMax3,pool_id,pool_started_at,task_attempted_flag,country,user_language,birth_day,joined,age
468,475,1684019585.0,123529.0,Participate in our Web-Plugin Survey!,1,"We are creating a web-plugin to help Toloka workers potentially earn more money.

Help us to test our plugin! We will pay you. Our plugin will collect information about you.",1,dd13adbab6ee0b5b8a8b26b548ea54bd,0,0.0,0.0,0.0,0.0,0.0,36762369.0,2022-12-09T01:52:39.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
469,476,1684019585.0,123529.0,Participate in our Web-Plugin Survey!,1,"We are creating a web-plugin to help Toloka workers potentially earn more money.

Help us to test our plugin! We will pay you. Our plugin will collect information about you.",1,dd13adbab6ee0b5b8a8b26b548ea54bd,0,0.0,0.0,0.0,0.0,0.0,36762369.0,2022-12-09T01:52:39.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
470,477,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647181.0,2022-12-10T04:14:09.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
471,478,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647181.0,2022-12-10T04:14:09.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
472,479,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647181.0,2022-12-10T04:14:09.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
473,480,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647238.0,2022-12-01T12:26:01.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
474,481,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647238.0,2022-12-01T12:26:01.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
475,482,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647238.0,2022-12-01T12:26:01.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
476,483,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647307.0,2022-12-10T04:16:51.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
477,484,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647307.0,2022-12-10T04:16:51.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
478,485,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647307.0,2022-12-10T04:16:51.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
479,486,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647422.0,2022-12-01T12:23:18.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
480,487,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647422.0,2022-12-01T12:23:18.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
481,488,1684019585.0,105540.0,Take a picture of your face,0,Take a picture of yourself using our service,1,c69b008e44d038469bf39335173dce31,0,0.0,8.4507,0.0,0.0,0.0,36647422.0,2022-12-01T12:23:18.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
482,489,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
483,490,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
484,491,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
485,492,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
486,493,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
487,494,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
488,495,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
489,496,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
490,497,1684019585.0,107801.0,Generic Scenario Testing Extension (English: United States),1,"Help us in executing scenarios using the UHRS extension, following the steps sequentially and checking if everything works as expected to identify issues.
This task uses external web site for labeling.
Regular payment per page is $0.15.
",1,b11c95079c5aa4881ca5955b200e0814,0,0.0,0.0,0.0,0.15,6.07,35082010.0,2022-12-10T09:54:08.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
491,498,1684019585.0,107829.0,Video Relevance Labeling (English) - New and improved,1,"[7/22 Update: Guidelines/HitApp UI Updated. ""Severe"" Language Rating and will now lock Relevance Rating to ""Cannot Judge""] <b>This hitapp requires use of the UHRS browser plugin to submit judgements. Please be aware that without this plugin you will not be able to work on the hitapp</b><br/>
Given a query and result url for a user in a specific region and language, answer how relevant the videos are to the query, and whether the video language matches the user expectation.
This task uses external web site for labeling.
Regular payment per page is $0.031.
To access paid work, training and qualification test should be passed.
",1,c7f5c6173e07509298ee17d46b448cfe,0,0.0,0.0,0.0,1.0,4.11,35082353.0,2022-12-10T12:38:16.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
492,499,1684019585.0,107829.0,Video Relevance Labeling (English) - New and improved,1,"[7/22 Update: Guidelines/HitApp UI Updated. ""Severe"" Language Rating and will now lock Relevance Rating to ""Cannot Judge""] <b>This hitapp requires use of the UHRS browser plugin to submit judgements. Please be aware that without this plugin you will not be able to work on the hitapp</b><br/>
Given a query and result url for a user in a specific region and language, answer how relevant the videos are to the query, and whether the video language matches the user expectation.
This task uses external web site for labeling.
Regular payment per page is $0.031.
To access paid work, training and qualification test should be passed.
",1,c7f5c6173e07509298ee17d46b448cfe,0,0.0,0.0,0.0,1.0,4.11,35082353.0,2022-12-10T12:38:16.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
493,500,1684019585.0,107829.0,Video Relevance Labeling (English) - New and improved,1,"[7/22 Update: Guidelines/HitApp UI Updated. ""Severe"" Language Rating and will now lock Relevance Rating to ""Cannot Judge""] <b>This hitapp requires use of the UHRS browser plugin to submit judgements. Please be aware that without this plugin you will not be able to work on the hitapp</b><br/>
Given a query and result url for a user in a specific region and language, answer how relevant the videos are to the query, and whether the video language matches the user expectation.
This task uses external web site for labeling.
Regular payment per page is $0.031.
To access paid work, training and qualification test should be passed.
",1,c7f5c6173e07509298ee17d46b448cfe,0,0.0,0.0,0.0,1.0,4.11,35082353.0,2022-12-10T12:38:16.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
494,501,1684019585.0,107829.0,Video Relevance Labeling (English) - New and improved,1,"[7/22 Update: Guidelines/HitApp UI Updated. ""Severe"" Language Rating and will now lock Relevance Rating to ""Cannot Judge""] <b>This hitapp requires use of the UHRS browser plugin to submit judgements. Please be aware that without this plugin you will not be able to work on the hitapp</b><br/>
Given a query and result url for a user in a specific region and language, answer how relevant the videos are to the query, and whether the video language matches the user expectation.
This task uses external web site for labeling.
Regular payment per page is $0.031.
To access paid work, training and qualification test should be passed.
",1,c7f5c6173e07509298ee17d46b448cfe,0,0.0,0.0,0.0,1.0,4.11,35082353.0,2022-12-10T12:38:16.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
495,502,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
496,503,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
497,504,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
498,505,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
499,506,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
500,507,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
501,508,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
502,509,1684019585.0,81714.0,Page relevance (new version),0,Passing the exam with a good quality opens the main pool with a fee of 0.06 per page!!,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.51,0.0,0.01,0.13,0.5,33608621.0,2022-05-27T08:40:05.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
503,510,1684019585.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
504,511,1684019585.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
505,512,1684019585.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
506,513,1684019585.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
507,514,1684019585.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
508,515,1684019585.0,81714.0,Page relevance (new version),0,It is necessary to determine whether the request is the main topic of the web page.,1,0f3f3a1c8053bf6128f7a3b730e9162c,1,4.49,1.00699,0.02,0.1,0.0,36773972.0,2022-12-09T22:01:48.000Z,True,ET,"AM,EN,",1998-10-04,2022-09-06T00:00:00.000Z,24
